PhaseAzimuth	time	subtime	time points	Diode1	Diode2	Diode3	Timepix
-0.905	0.5	0.5	1	2.6113249E-10	0	2E-7	0	2.6113249E-10	0	2E-7	1.386343E-10	1.592075E-10	5.63414E-11	-4.65254E-11	-4.652531E-11	-0	-0	-0	0	-0	1E-7	1E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:23..673458
-0.895	0.5	0.5	1	2.1998644E-10	0	0	0	2.1998644E-10	0	0	-8.76719E-11	5.63414E-11	3.576804E-11	5.63414E-11	1.592075E-10	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:24..972532
-0.885	0.5	0.5	1	3.0227954E-10	0	2E-7	0	3.0227954E-10	0	2E-7	9.748782E-11	1.18061E-10	7.691463E-11	-2.595197E-11	3.576806E-11	-0	-0	0	-0	-0	0	0	0	1E-7	1E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:26..272607
-0.875	0.5	0.5	1	5.9030504E-10	0	0	0	5.9030504E-10	0	0	1.18061E-10	9.74878E-11	1.797807E-10	1.519474E-11	1.797808E-10	-0	-0	0	0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:27..571681
-0.865	0.5	0.5	1	8.7833042E-10	0	0	0	8.7833042E-10	0	0	3.237935E-10	3.576808E-11	9.748784E-11	1.797807E-10	2.415003E-10	-0	0	-0	0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:28..870755
-0.855	0.5	0.5	1	9.1947674E-10	0	0	0	9.1947674E-10	0	0	2.209272E-10	2.209271E-10	2.003539E-10	1.797807E-10	9.748784E-11	-0	-0	0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:30..169830
-0.845	0.5	0.5	1	9.6062235E-10	0	0	0	9.6062235E-10	0	0	3.649397E-10	1.797806E-10	3.443662E-10	-2.595195E-11	9.74878E-11	-0	-0	-0	-0	-0	0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:31..469904
-0.835	0.5	0.5	1	7.1374383E-10	0	0	0	7.1374383E-10	0	0	3.443664E-10	5.63414E-11	-2.595187E-11	1.592073E-10	1.797806E-10	-0	0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:32..770978
-0.825	0.5	0.5	1	8.3718327E-10	0	0	0	8.3718327E-10	0	0	3.576808E-11	3.032198E-10	1.18061E-10	3.032198E-10	7.691459E-11	-0	-0	-0	0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:34..072053
-0.815	0.5	0.5	1	1.7835497E-9	0	0	0	1.7835497E-9	0	0	3.443662E-10	2.003537E-10	3.443659E-10	3.443664E-10	5.500975E-10	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:35..371127
-0.805	0.5	0.5	1	1.495525E-9	0	0	0	1.495525E-9	0	0	1.386341E-10	3.032196E-10	3.649391E-10	3.23793E-10	3.649392E-10	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:36..670201
-0.795	0.5	0.5	1	8.5775529E-10	0	0	0	8.5775529E-10	0	0	-6.709841E-11	3.649391E-10	2.209268E-10	5.63414E-11	2.826464E-10	-0	-0	-0	0	0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:37..970276
-0.785	0.5	0.5	1	6.7259693E-10	0	0	0	6.7259693E-10	0	0	2.209267E-10	1.386341E-10	2.414999E-10	1.519483E-11	5.63414E-11	-0	-0	0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:39..270350
-0.775	0.5	0.5	1	1.08406084E-9	0	0	0	1.08406084E-9	0	0	2.209269E-10	1.38634E-10	3.649392E-10	9.748774E-11	2.62073E-10	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:40..570425
-0.765	0.5	0.5	1	1.08406041E-9	0	-1E-7	0	1.08406041E-9	0	-1E-7	3.649391E-10	2.003535E-10	9.748771E-11	1.797804E-10	2.414997E-10	-0	-0	0	-0	0	-0	-0	-0	-1E-7	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11:26:41..870499
