dummy	time	subtime	time points	Timepix	Diode1	Diode2	Diode3
-5	1	1	1	0	-1.00020796E-9	0	2.2318E-10	0	-1.00020796E-9	0	2.2318E-10	-1.082505E-10	-1.493984E-10	-8.767632E-11	5.63414E-11	-1.082503E-10	-1.699722E-10	-4.652844E-11	-1.082505E-10	-1.699723E-10	-1.082504E-10	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	2.063E-11	2.214E-11	2.292E-11	2.261E-11	2.224E-11	2.162E-11	2.262E-11	2.229E-11	2.361E-11	2.25E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:07..402121
-4	1	1	1	0	-5.06433265E-10	-1E-7	2.178E-10	0	-5.06433265E-10	-1E-7	2.178E-10	-1.288244E-10	-8.767645E-11	-1.493984E-10	1.519342E-11	-4.652862E-11	-5.380568E-12	5.63414E-11	-5.380547E-12	-2.111205E-10	5.63414E-11	-0	-0	-0	-0	-0	-0	-0	-0	-1E-7	-0	2.115E-11	2.313E-11	2.125E-11	2.14E-11	2.092E-11	2.327E-11	2.156E-11	2.091E-11	2.251E-11	2.17E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:08..803201
-3	1	1	1	0	-3.41841163E-10	0	2.263E-10	0	-3.41841163E-10	0	2.263E-10	-2.595454E-11	-4.652846E-11	-1.905462E-10	-2.595455E-11	7.691524E-11	-4.652851E-11	-2.595454E-11	1.519342E-11	-6.710249E-11	-5.380533E-12	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	2.214E-11	2.216E-11	2.278E-11	2.303E-11	2.477E-11	2.343E-11	2.117E-11	2.184E-11	2.229E-11	2.269E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:10..204281
-2	1	1	1	0	-4.65284858E-10	-1E-7	2.1237E-10	0	-4.65284858E-10	-1E-7	2.1237E-10	-5.380554E-12	-5.380526E-12	-1.082504E-10	-8.76765E-11	-1.288244E-10	5.63414E-11	3.576742E-11	-1.905462E-10	-5.380588E-12	-2.595451E-11	-0	-1E-7	-0	-0	-0	-0	-0	-0	-0	-0	2.063E-11	2.129E-11	1.932E-11	2.171E-11	2.168E-11	2.211E-11	2.065E-11	2.041E-11	2.052E-11	2.405E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:11..605361
-1	1	1	1	0	-5.3806E-11	-1E-7	1.7725E-10	0	-5.3806E-11	-1E-7	1.7725E-10	-8.767645E-11	-1.288244E-10	5.63414E-11	9.748911E-11	5.63414E-11	1.18063E-10	-1.905464E-10	-1.288242E-10	7.691528E-11	7.691526E-11	-0	-0	-0	-0	-0	-1E-7	-0	-0	-0	-0	1.669E-11	1.685E-11	1.926E-11	1.673E-11	1.929E-11	1.713E-11	1.839E-11	1.686E-11	1.753E-11	1.852E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:13..005442
0	1	1	1	0	6.86855608E-10	-1E-7	1.7426E-10	0	6.86855608E-10	-1E-7	1.7426E-10	-5.380588E-12	1.386369E-10	-5.380574E-12	1.797846E-10	3.576742E-11	1.519342E-11	-2.595463E-11	1.18063E-10	9.748916E-11	1.386369E-10	-0	-0	-0	-0	-0	-1E-7	-0	-0	-0	-0	1.455E-11	1.611E-11	1.663E-11	1.728E-11	1.773E-11	1.755E-11	1.683E-11	1.805E-11	2.086E-11	1.867E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:14..406522
1	1	1	1	0	-7.438037E-11	-1E-7	1.8839E-10	0	-7.438037E-11	-1E-7	1.8839E-10	1.18063E-10	7.691527E-11	9.748917E-11	-1.288244E-10	-1.288245E-10	-2.595456E-11	-2.31694E-10	1.386369E-10	-2.595464E-11	3.576739E-11	-1E-7	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.798E-11	1.89E-11	1.87E-11	1.878E-11	1.87E-11	1.83E-11	2.031E-11	1.915E-11	1.907E-11	1.85E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:15..806602
2	1	1	1	0	5.42838578E-10	0	1.8369E-10	0	5.42838578E-10	0	1.8369E-10	-2.595461E-11	-2.595464E-11	1.386369E-10	9.748917E-11	7.691528E-11	5.63414E-11	1.18063E-10	-5.380602E-12	3.576739E-11	7.691529E-11	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.795E-11	1.832E-11	1.908E-11	1.87E-11	1.866E-11	1.726E-11	1.925E-11	1.83E-11	1.736E-11	1.881E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:17..207682
3	1	1	1	0	8.5144678E-10	-1E-7	1.8715E-10	0	8.5144678E-10	-1E-7	1.8715E-10	1.386369E-10	3.576739E-11	-1.082504E-10	9.748914E-11	7.691528E-11	2.003585E-10	1.386369E-10	-4.652853E-11	1.592108E-10	1.592108E-10	-0	-0	-0	-0	-0	-1E-7	-0	-0	-0	-0	2.016E-11	1.854E-11	1.884E-11	1.761E-11	1.87E-11	1.763E-11	1.87E-11	1.877E-11	1.917E-11	1.903E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:18..607762
4	1	1	1	0	6.04559179E-10	0	1.8317E-10	0	6.04559179E-10	0	1.8317E-10	-5.380623E-12	2.209325E-10	3.57674E-11	1.38637E-10	7.69153E-11	-1.082507E-10	-4.652871E-11	-5.380588E-12	1.797846E-10	1.18063E-10	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.84E-11	1.782E-11	1.862E-11	1.781E-11	1.893E-11	1.786E-11	1.77E-11	1.923E-11	1.808E-11	1.872E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:20..007842
5	1	1	1	0	5.8398586E-10	-1E-7	1.8397E-10	0	5.8398586E-10	-1E-7	1.8397E-10	1.180631E-10	-6.71026E-11	5.63414E-11	5.63414E-11	-1.699726E-10	2.620803E-10	1.180631E-10	1.519337E-11	1.59211E-10	3.576739E-11	-0	-0	-0	-0	-0	-0	-0	-0	-1E-7	-0	1.939E-11	1.815E-11	1.745E-11	1.766E-11	1.901E-11	1.758E-11	1.753E-11	1.942E-11	1.84E-11	1.938E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:21..401922
6	1	1	1	0	1.262925833E-9	-1E-7	1.8366E-10	0	1.262925833E-9	-1E-7	1.8366E-10	7.691529E-11	1.386369E-10	1.180631E-10	1.180631E-10	2.209326E-10	7.691528E-11	2.003586E-10	-5.380637E-12	1.180631E-10	2.003585E-10	-0	-0	-0	-0	-0	-1E-7	-0	-0	-0	-0	1.899E-11	1.902E-11	1.755E-11	1.728E-11	1.778E-11	1.891E-11	1.839E-11	1.892E-11	1.916E-11	1.766E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:22..803002
7	1	1	1	0	1.16005647E-9	-1E-7	1.8514E-10	0	1.16005647E-9	-1E-7	1.8514E-10	3.576739E-11	3.576739E-11	2.003586E-10	3.032282E-10	1.18063E-10	3.576739E-11	1.386369E-10	1.180631E-10	5.63414E-11	1.180631E-10	-1E-7	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.769E-11	1.916E-11	1.834E-11	1.937E-11	1.925E-11	1.803E-11	1.847E-11	1.705E-11	1.869E-11	1.909E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:24..204082
8	1	1	1	0	1.26292643E-9	0	1.8793E-10	0	1.26292643E-9	0	1.8793E-10	9.748918E-11	1.180631E-10	3.576739E-11	9.748918E-11	1.797848E-10	1.38637E-10	2.415065E-10	7.691528E-11	5.63414E-11	2.209326E-10	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.819E-11	1.787E-11	1.977E-11	1.955E-11	1.82E-11	1.755E-11	1.867E-11	2.039E-11	1.921E-11	1.853E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:25..604162
9	1	1	1	0	1.242351937E-9	0	1.8594E-10	0	1.242351937E-9	0	1.8594E-10	-5.380623E-12	9.748918E-11	1.592108E-10	2.209326E-10	1.18063E-10	3.032282E-10	5.63414E-11	1.592108E-10	3.576739E-11	9.748919E-11	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	2.065E-11	1.923E-11	1.728E-11	1.88E-11	1.832E-11	1.913E-11	1.806E-11	1.742E-11	1.786E-11	1.919E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:27..004242
10	1	1	1	0	4.81116816E-10	-2E-7	1.8785E-10	0	4.81116816E-10	-2E-7	1.8785E-10	-4.652858E-11	5.63414E-11	1.180631E-10	-5.380574E-12	7.691528E-11	3.576739E-11	1.519341E-11	3.576739E-11	2.209326E-10	-2.59546E-11	-1E-7	-0	-0	-0	-0	-0	-0	-0	-1E-7	-0	1.878E-11	1.838E-11	1.829E-11	1.913E-11	1.868E-11	1.939E-11	1.769E-11	1.907E-11	1.931E-11	1.913E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:28..405323
11	1	1	1	0	1.38636887E-9	-2E-7	1.8886E-10	0	1.38636887E-9	-2E-7	1.8886E-10	2.415064E-10	7.691528E-11	7.691528E-11	2.82654E-10	9.748916E-11	1.797846E-10	1.18063E-10	2.003586E-10	9.748917E-11	1.519338E-11	-1E-7	-0	-0	-0	-0	-0	-0	-0	-1E-7	-0	2.009E-11	1.784E-11	1.778E-11	1.999E-11	1.874E-11	1.857E-11	1.95E-11	1.813E-11	1.946E-11	1.876E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:29..806403
12	1	1	1	0	4.60541646E-10	-1E-7	1.8317E-10	0	4.60541646E-10	-1E-7	1.8317E-10	-1.082506E-10	-2.595461E-11	1.519344E-11	1.797847E-10	1.386369E-10	1.592108E-10	1.519342E-11	-6.710253E-11	-5.380574E-12	1.592107E-10	-0	-1E-7	-0	-0	-0	-0	-0	-0	-0	-0	1.791E-11	1.813E-11	1.669E-11	1.99E-11	1.781E-11	1.836E-11	1.826E-11	1.856E-11	1.881E-11	1.874E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:31..206482
13	1	1	1	0	6.4570785E-10	0	1.8573E-10	0	6.4570785E-10	0	1.8573E-10	1.519341E-11	1.386369E-10	1.519341E-11	3.576741E-11	5.63414E-11	1.592108E-10	9.748913E-11	1.797846E-10	-2.595458E-11	-2.595463E-11	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.878E-11	1.843E-11	1.838E-11	1.745E-11	1.852E-11	1.856E-11	1.815E-11	1.879E-11	2.003E-11	1.864E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:32..607563
14	1	1	1	0	3.57673429E-10	-2E-7	1.9898E-10	0	3.57673429E-10	-2E-7	1.9898E-10	5.63414E-11	7.691525E-11	-5.380581E-12	7.691527E-11	3.576741E-11	-2.595454E-11	-6.71025E-11	1.519345E-11	1.18063E-10	7.691527E-11	-1E-7	-0	-0	-0	-0	-0	-0	-0	-0	-1E-7	1.864E-11	2.051E-11	2.084E-11	2.13E-11	2.017E-11	2.057E-11	1.93E-11	1.944E-11	1.99E-11	1.831E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:34..007643
15	1	1	1	0	5.42837864E-10	-2E-7	1.8494E-10	0	5.42837864E-10	-2E-7	1.8494E-10	-5.380574E-12	2.620801E-10	-5.380602E-12	-1.288243E-10	5.63414E-11	2.209323E-10	3.576741E-11	-5.38054E-12	3.57674E-11	7.691527E-11	-1E-7	-0	-0	-0	-0	-0	-0	-0	-0	-1E-7	1.853E-11	1.982E-11	1.829E-11	1.755E-11	1.829E-11	1.907E-11	1.769E-11	1.84E-11	1.962E-11	1.768E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10:23:35..407723
