pol_th2	time	subtime	time points	Timepix	Diode1	Diode2	Diode3
-1.601589161	0.5	0.5	1	0	-1.3109707E-9	3.54786E-10	4E-13	0	0	-1.3109707E-9	3.54786E-10	4E-13	-2.600926E-10	-2.619467E-10	-2.605047E-10	-2.625652E-10	-2.658615E-10	6.8824E-11	7.0212E-11	7.1143E-11	7.2037E-11	7.257E-11	1E-13	-3E-13	7E-13	-1E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:58..687500
-1.601391214	0.5	0.5	1	0	-1.4172808E-9	4.0763E-10	-1.3E-12	0	0	-1.4172808E-9	4.0763E-10	-1.3E-12	-2.804895E-10	-2.761628E-10	-2.881123E-10	-2.846098E-10	-2.879064E-10	7.9983E-11	8.0835E-11	8.1602E-11	8.2309E-11	8.2901E-11	2E-13	-7E-13	-6E-13	-1E-13	-1E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:59..683593
-1.601192018	0.5	0.5	1	0	-1.5285357E-9	4.35909E-10	1.6E-12	0	0	-1.5285357E-9	4.35909E-10	1.6E-12	-3.115996E-10	-3.037705E-10	-3.045945E-10	-3.035646E-10	-3.050065E-10	8.6942E-11	8.7191E-11	8.7085E-11	8.7391E-11	8.73E-11	7E-13	5E-13	1E-12	-2E-13	-4E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:01..580078
-1.600991446	0.5	0.5	1	0	-1.5645902E-9	4.26183E-10	-1.4E-12	0	0	-1.5645902E-9	4.26183E-10	-1.4E-12	-3.118055E-10	-3.115993E-10	-3.144839E-10	-3.109814E-10	-3.157201E-10	8.5648E-11	8.5304E-11	8.5073E-11	8.5208E-11	8.495E-11	-1.2E-12	4E-13	-1.1E-12	4E-13	1E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:02..489257
-1.600791018	0.5	0.5	1	0	-1.6072377E-9	3.83596E-10	3.1E-12	0	0	-1.6072377E-9	3.83596E-10	3.1E-12	-3.165442E-10	-3.212826E-10	-3.23549E-10	-3.23137E-10	-3.227249E-10	7.8049E-11	7.6988E-11	7.6527E-11	7.6141E-11	7.5891E-11	2E-13	1.6E-12	5E-13	6E-13	2E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:03..491210
-1.600591982	0.5	0.5	1	0	-1.6107402E-9	3.19832E-10	3.4E-12	0	0	-1.6107402E-9	3.19832E-10	3.4E-12	-3.229308E-10	-3.262274E-10	-3.249912E-10	-3.183986E-10	-3.181922E-10	6.5901E-11	6.4662E-11	6.3646E-11	6.3056E-11	6.2567E-11	8E-13	4E-13	0	1.8E-12	4E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:04..484375
-1.600391857	0.5	0.5	1	0	-1.6535933E-9	2.37115E-10	1E-12	0	0	-1.6535933E-9	2.37115E-10	1E-12	-3.315837E-10	-3.282877E-10	-3.307598E-10	-3.3179E-10	-3.311721E-10	4.9884E-11	4.82E-11	4.713E-11	4.6253E-11	4.5648E-11	1E-13	1.5E-12	1.3E-12	-1E-12	-9E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:05..486328
-1.60019175	0.5	0.5	1	0	-1.6925327E-9	1.4893E-10	1.6E-12	0	0	-1.6925327E-9	1.4893E-10	1.6E-12	-3.383827E-10	-3.344687E-10	-3.361168E-10	-3.344682E-10	-3.490963E-10	3.2431E-11	3.0666E-11	2.9415E-11	2.856E-11	2.7858E-11	-0	3E-13	8E-13	-4E-13	9E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:06..487304
-1.599992089	0.5	0.5	1	0	-1.7405373E-9	8.6055E-11	2.1E-12	0	0	-1.7405373E-9	8.6055E-11	2.1E-12	-3.486843E-10	-3.445638E-10	-3.503324E-10	-3.468302E-10	-3.501266E-10	1.9741E-11	1.8063E-11	1.6965E-11	1.5957E-11	1.5329E-11	3E-13	1E-12	1E-13	5E-13	2E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:07..383789
-1.599792286	0.5	0.5	1	0	-1.7640246E-9	4.8034E-11	2.9E-12	0	0	-1.7640246E-9	4.8034E-11	2.9E-12	-3.460062E-10	-3.577495E-10	-3.517746E-10	-3.51775E-10	-3.567193E-10	1.0516E-11	9.973E-12	9.454E-12	9.131E-12	8.96E-12	1.7E-12	3E-13	-5E-13	1.8E-12	-4E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:39:08..383789
