TLateral	time	subtime	time points	Diode1	Diode2	Diode3	Timepix
-0.15	1	1	1	2.7612264E-9	-2.794E-10	3.119E-10	0	2.7612264E-9	-2.794E-10	3.119E-10	2.792966E-10	2.726576E-10	2.763176E-10	2.737571E-10	2.750466E-10	2.740057E-10	2.741513E-10	2.80897E-10	2.769341E-10	2.781628E-10	-2.93E-11	-3.05E-11	-2.9E-11	-2.84E-11	-2.6E-11	-2.78E-11	-2.97E-11	-2.48E-11	-2.69E-11	-2.7E-11	3.11E-11	3.15E-11	3.16E-11	3.06E-11	3.11E-11	3.25E-11	3.07E-11	3.01E-11	3.1E-11	3.17E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:06..786132
-0.1462	1	1	1	2.986325E-9	-3.3E-10	3.282E-10	0	2.986325E-9	-3.3E-10	3.282E-10	2.944876E-10	2.943298E-10	2.949967E-10	2.938569E-10	2.986546E-10	2.963043E-10	2.99388E-10	3.036115E-10	3.039411E-10	3.067545E-10	-3.3E-11	-3.3E-11	-3.38E-11	-3.28E-11	-3.37E-11	-3.36E-11	-3.45E-11	-3.17E-11	-3.12E-11	-3.27E-11	3.43E-11	3.22E-11	3.27E-11	3.43E-11	3.32E-11	3.45E-11	3.13E-11	3.35E-11	3.18E-11	3.04E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:08..582031
-0.1405	1	1	1	3.2625352E-9	-3.238E-10	3.368E-10	0	3.2625352E-9	-3.238E-10	3.368E-10	3.199084E-10	3.21054E-10	3.223392E-10	3.225981E-10	3.256681E-10	3.272302E-10	3.267289E-10	3.298813E-10	3.318559E-10	3.352711E-10	-3.19E-11	-3.43E-11	-3.44E-11	-3.2E-11	-3.19E-11	-3.08E-11	-3.22E-11	-3.14E-11	-3.17E-11	-3.32E-11	3.25E-11	3.47E-11	3.33E-11	3.36E-11	3.52E-11	3.45E-11	3.24E-11	3.43E-11	3.43E-11	3.2E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:10..385742
-0.1353	1	1	1	3.6265852E-9	-3.187E-10	3.563E-10	0	3.6265852E-9	-3.187E-10	3.563E-10	3.529703E-10	3.58819E-10	3.568847E-10	3.590817E-10	3.612984E-10	3.614703E-10	3.665689E-10	3.66688E-10	3.69679E-10	3.731249E-10	-3.13E-11	-3.17E-11	-3.36E-11	-3.12E-11	-3.17E-11	-3.35E-11	-3.18E-11	-3.17E-11	-3.12E-11	-3.1E-11	3.61E-11	3.49E-11	3.45E-11	3.37E-11	3.71E-11	3.42E-11	3.52E-11	3.8E-11	3.59E-11	3.67E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:12..187500
-0.13	1	1	1	4.0048305E-9	-2.601E-10	3.709E-10	0	4.0048305E-9	-2.601E-10	3.709E-10	3.899183E-10	3.980642E-10	3.945017E-10	3.959322E-10	3.979859E-10	4.01427E-10	4.066836E-10	4.054933E-10	4.066777E-10	4.081466E-10	-2.76E-11	-2.79E-11	-2.73E-11	-2.57E-11	-2.4E-11	-2.55E-11	-2.54E-11	-2.52E-11	-2.56E-11	-2.59E-11	3.5E-11	3.65E-11	3.75E-11	3.82E-11	4E-11	3.56E-11	3.71E-11	3.71E-11	3.68E-11	3.71E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:13..983398
-0.1257	1	1	1	4.3226762E-9	-2.149E-10	3.957E-10	0	4.3226762E-9	-2.149E-10	3.957E-10	4.268323E-10	4.276186E-10	4.260521E-10	4.290226E-10	4.304413E-10	4.376503E-10	4.335009E-10	4.34752E-10	4.378301E-10	4.38976E-10	-2.38E-11	-2.33E-11	-2.21E-11	-2.02E-11	-2.17E-11	-2.14E-11	-2.25E-11	-2.16E-11	-1.78E-11	-2.05E-11	3.88E-11	4.02E-11	3.96E-11	3.87E-11	4.25E-11	4.01E-11	4.07E-11	3.97E-11	3.84E-11	3.7E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:15..786132
-0.1203	1	1	1	4.5346421E-9	-1.81E-10	4.247E-10	0	4.5346421E-9	-1.81E-10	4.247E-10	4.490686E-10	4.524691E-10	4.534397E-10	4.542838E-10	4.543609E-10	4.523176E-10	4.537425E-10	4.551149E-10	4.547708E-10	4.550742E-10	-1.98E-11	-1.98E-11	-1.82E-11	-1.84E-11	-1.94E-11	-1.73E-11	-1.65E-11	-1.75E-11	-1.73E-11	-1.68E-11	4.39E-11	4.17E-11	4.2E-11	4.21E-11	4.32E-11	4.13E-11	4.29E-11	4.57E-11	4.01E-11	4.18E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:17..590820
-0.1151	1	1	1	4.6731523E-9	-1.64E-10	4.544E-10	0	4.6731523E-9	-1.64E-10	4.544E-10	4.644773E-10	4.645704E-10	4.63675E-10	4.658155E-10	4.657489E-10	4.70979E-10	4.673087E-10	4.685394E-10	4.709725E-10	4.710656E-10	-1.75E-11	-1.76E-11	-1.85E-11	-1.6E-11	-1.7E-11	-1.7E-11	-1.61E-11	-1.34E-11	-1.69E-11	-1.4E-11	4.38E-11	4.57E-11	4.51E-11	4.26E-11	4.77E-11	4.77E-11	4.59E-11	4.61E-11	4.44E-11	4.54E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:19..376953
-0.1112	1	1	1	4.7973224E-9	-1.286E-10	4.883E-10	0	4.7973224E-9	-1.286E-10	4.883E-10	4.769489E-10	4.770296E-10	4.772136E-10	4.779447E-10	4.799356E-10	4.829787E-10	4.830903E-10	4.80243E-10	4.806305E-10	4.813075E-10	-1.27E-11	-1.31E-11	-1.14E-11	-1.49E-11	-1.27E-11	-1.23E-11	-1.34E-11	-1.17E-11	-1.45E-11	-1.19E-11	4.99E-11	4.93E-11	4.97E-11	4.9E-11	4.73E-11	4.49E-11	5.21E-11	4.88E-11	4.69E-11	5.04E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:21..180664
-0.1055	1	1	1	4.8857377E-9	-8.55E-11	5.323E-10	0	4.8857377E-9	-8.55E-11	5.323E-10	4.854629E-10	4.864645E-10	4.883748E-10	4.872628E-10	4.882372E-10	4.889039E-10	4.910684E-10	4.906822E-10	4.902923E-10	4.889887E-10	-8.6E-12	-9.4E-12	-8.6E-12	-6.9E-12	-8.2E-12	-1.06E-11	-7.9E-12	-7E-12	-8E-12	-1.03E-11	5.45E-11	5.44E-11	5.08E-11	5.36E-11	5.23E-11	5.34E-11	5.32E-11	5.49E-11	5.23E-11	5.29E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:22..982421
